images,label
1286_JPG.rf.942346eb431b337181cf150fa2a2732a.jpg,Chocolate cyst
1286_JPG.rf.942346eb431b337181cf150fa2a2732a.jpg,Chocolate cyst
1287_JPG.rf.d4b2977d74fd2933e9a40e0453b508ef.jpg,Chocolate cyst
1288_JPG.rf.9afd7695eed689d08457a003327d3936.jpg,Chocolate cyst
1296_JPG.rf.fc0b670c2b6e4b855470077625017528.jpg,Chocolate cyst
1300_JPG.rf.283904623937ac97cf492bfb465727e2.jpg,Chocolate cyst
1301_JPG.rf.a2844482afd87416d9b5a8bd54e72539.jpg,Teratoma
1304_JPG.rf.54495b83abcb584c466c4a0555202e92.jpg,Teratoma
1311_JPG.rf.b758a5ef75fb518d86ef1a183a55b9ef.jpg,Teratoma
1312_JPG.rf.c5aad6759bce56486f395cee2461d22f.jpg,Teratoma
1313_JPG.rf.e5b5d76589a332819110a53793de8570.jpg,Teratoma
1325_JPG.rf.b4a402c93e14cc649f83ae71973085d7.jpg,Chocolate cyst
1326_JPG.rf.98a6924088eec156dfe992d3aa700014.jpg,Chocolate cyst
1327_JPG.rf.0c73fb35ca164da81c4964731aeef2ed.jpg,Chocolate cyst
1328_JPG.rf.82f5ea639f381e028038b5bbc8fb492f.jpg,Chocolate cyst
1329_JPG.rf.fb36238b93450ac3134ac8b78a35ad8f.jpg,Chocolate cyst
1330_JPG.rf.d55fefffcc99197687daeeaf2782b4f0.jpg,Chocolate cyst
1331_JPG.rf.b675b24c8852b22167a6a66d431b749c.jpg,Chocolate cyst
1332_JPG.rf.6150bc3d1370d4c3f8b6a28ab828463c.jpg,Teratoma
1333_JPG.rf.034a4e798d714097b06f9a4922f68dec.jpg,Teratoma
1334_JPG.rf.e7ddaadb0ac59d9a374f48496e24393f.jpg,Teratoma
1335_JPG.rf.f2f4730f693a4f289fecb20297ba7075.jpg,Teratoma
1336_JPG.rf.d91775775335111b724cb28a7139bc92.jpg,Teratoma
1337_JPG.rf.43d7e4b0293dbd3bc527ebfcba84878a.jpg,Teratoma
1343_JPG.rf.98d024b970e268e6bd0171510a6b0d3a.jpg,Chocolate cyst
1344_JPG.rf.8088a4b6d8466b874e2db93c262dd9be.jpg,Chocolate cyst
1345_JPG.rf.9a3376a63e806c84bc9670003aa621ea.jpg,Chocolate cyst
1346_JPG.rf.63e80abbcd021a94f05a8dabbdc0b5a5.jpg,Chocolate cyst
1347_JPG.rf.5f3677b06aa008795ce7287cd0e2c663.jpg,Chocolate cyst
1348_JPG.rf.c0892104e5066549c7e622a5908862e8.jpg,Chocolate cyst
1349_JPG.rf.13f8bb9e5268e0e4b22794b47acb25ce.jpg,Chocolate cyst
1350_JPG.rf.b3ff7c7fbd41e622843fc5d07996ad70.jpg,Chocolate cyst
1351_JPG.rf.7b5688124ee33e736233ed8969f26fcd.jpg,Chocolate cyst
1361_JPG.rf.49785fbc3fa20eb44d0ebc7e0d1367e5.jpg,Chocolate cyst
1362_JPG.rf.5860e65c33a96ebeaa4f35e67e7c134c.jpg,Chocolate cyst
1365_JPG.rf.b6a16bf37199100ae1099fdb1f744983.jpg,Chocolate cyst
1366_JPG.rf.1bdddf7a49895b6f15d9f0ff8ce7faca.jpg,Chocolate cyst
1367_JPG.rf.4c1c2740791bdd5896783affb67cd103.jpg,Chocolate cyst
1368_JPG.rf.87cf3a5704d87a05261728fa60e8f30a.jpg,Chocolate cyst
1369_JPG.rf.cb3f898c6ec8f9ba004d4529169d5db1.jpg,Chocolate cyst
1370_JPG.rf.56eaba1c1d73f9f957d0e87fe3721649.jpg,Chocolate cyst
1372_JPG.rf.e8828563ea4683384a379c7f8f477817.jpg,Teratoma
1373_JPG.rf.e0656280695fd7dae468fb05b1f0fd81.jpg,Teratoma
1374_JPG.rf.5532126fb93b25784eb092e19f5c6f79.jpg,Simple cyst
1375_JPG.rf.7a3660049ad84507033738e84f13aa6d.jpg,Simple cyst
1376_JPG.rf.b6472dcbf1e977f37710003360e6f0d8.jpg,Simple cyst
1391_JPG.rf.b976a95ee67134fd5c2df5b989c17d73.jpg,Teratoma
1392_JPG.rf.2847019cdc40c1590776bc94cc5df704.jpg,Teratoma
1395_JPG.rf.13eadf9b820c77aeb85e7a959fa88a71.jpg,Teratoma
1396_JPG.rf.029bcefff271dace63eeb7b051520235.jpg,Teratoma
1400_JPG.rf.abcf034b91dc4f15b0ac26fa88690e76.jpg,Teratoma
1401_JPG.rf.bd6f4fbb6777f89cc9fb491641a72849.jpg,Teratoma
1402_JPG.rf.17f3c04de8c3de318d9cfe82ff7fdbb7.jpg,Teratoma
1408_JPG.rf.daff2acc24d0f12c906d98e20865d53c.jpg,Teratoma
1410_JPG.rf.24a7c969507bb4968d4dc9ac2723f224.jpg,Teratoma
1411_JPG.rf.72dde69ccc52718409e8a789597921bd.jpg,Chocolate cyst
1414_JPG.rf.38703e4d4e09b93ea5b27fd97f92095c.jpg,Teratoma
1415_JPG.rf.28cd3377eabf72bf462298d13694af3f.jpg,Simple cyst
1417_JPG.rf.0494b4770a6f60caa0f1cbbba162c9e1.jpg,High grade serous cystadenocarcinoma
1418_JPG.rf.2483a0fb57867bfcf902009c2517a184.jpg,High grade serous cystadenocarcinoma
1419_JPG.rf.6cdd82a599a1aa13697d5d59c97a302d.jpg,High grade serous cystadenocarcinoma
1420_JPG.rf.6f8cc678c2416ddba5261a52758b14ca.jpg,High grade serous cystadenocarcinoma
1421_JPG.rf.895597b6f9ff38606f37899f37fd3175.jpg,High grade serous cystadenocarcinoma
1422_JPG.rf.aab0f2318835b52316da5b7d39fc43c9.jpg,High grade serous cystadenocarcinoma
1423_JPG.rf.a31c2e389551abeecea0a740143c770d.jpg,High grade serous cystadenocarcinoma
1424_JPG.rf.5e44990825d443dd3331c78b02c68657.jpg,High grade serous cystadenocarcinoma
1425_JPG.rf.ee278fe1915bd171fc3afe26afa45646.jpg,High grade serous cystadenocarcinoma
1426_JPG.rf.40caa1e591977c7c09caa0c9b1bc3fea.jpg,High grade serous cystadenocarcinoma
1428_JPG.rf.5c878a00ff2a8b8c0e6507497530f507.jpg,High grade serous cystadenocarcinoma
1429_JPG.rf.bc7acbe6a1bb5c2776a59574009b4b08.jpg,High grade serous cystadenocarcinoma
1430_JPG.rf.6ea15fe8456dd5e4da91d3866d9fcdd1.jpg,High grade serous cystadenocarcinoma
1431_JPG.rf.347c3503977c922bebae23c617e078d9.jpg,High grade serous cystadenocarcinoma
1432_JPG.rf.6dd54cdd172c6492049f708b9f0a9893.jpg,High grade serous cystadenocarcinoma
1433_JPG.rf.558c4b66d4db594cbbac8fd7fb068f20.jpg,High grade serous cystadenocarcinoma
1434_JPG.rf.b3acd0236f6a45be1f45ddd6b93a205a.jpg,High grade serous cystadenocarcinoma
1435_JPG.rf.7413f6c2cca77ec582ed8b83bd377d7f.jpg,High grade serous cystadenocarcinoma
1436_JPG.rf.a8a59e3ea7fab1f3c8c0df87cc176d87.jpg,High grade serous cystadenocarcinoma
1437_JPG.rf.21eb8f6eadc0a6e875504b9220281f9c.jpg,High grade serous cystadenocarcinoma
1438_JPG.rf.4a3dff7898cdfda032d3a91da0b1496f.jpg,High grade serous cystadenocarcinoma
1439_JPG.rf.59797cbe9b53195e0068bf971c684a58.jpg,High grade serous cystadenocarcinoma
1440_JPG.rf.358651368bf01bddf3f27acf1dc51203.jpg,High grade serous cystadenocarcinoma
1441_JPG.rf.99eb1755baa328efeae4ed9dbb9b4de9.jpg,High grade serous cystadenocarcinoma
1442_JPG.rf.eb19358ecbc7e14071fa9ef013f4fd64.jpg,High grade serous cystadenocarcinoma
1443_JPG.rf.4267e4e6b24cc03f4f5c96a91135a149.jpg,High grade serous cystadenocarcinoma
1444_JPG.rf.3d2ada6591f3db97b47fe8abc781c956.jpg,High grade serous cystadenocarcinoma
1445_JPG.rf.4a410d601badfd4af731ef6cd6b2de24.jpg,High grade serous cystadenocarcinoma
1446_JPG.rf.5424d9d462e54619443efde5bf49da9e.jpg,High grade serous cystadenocarcinoma
1447_JPG.rf.bee5ab29c9a4e1bbb893f1b35e0c16db.jpg,High grade serous cystadenocarcinoma
1448_JPG.rf.75e7197a42d04c13d65abacec641c945.jpg,High grade serous cystadenocarcinoma
1449_JPG.rf.5d9f53e5996db513dc4078fe4fa4b683.jpg,High grade serous cystadenocarcinoma
1450_JPG.rf.fcdaa9b3e4ffb97be89d8b3279edbda6.jpg,High grade serous cystadenocarcinoma
1451_JPG.rf.f257ba808524b73e47f983c32c316124.jpg,High grade serous cystadenocarcinoma
1452_JPG.rf.bcec1d086c9976cde84595bc1e9973bb.jpg,High grade serous cystadenocarcinoma
1453_JPG.rf.9899e783f51f3c683f09c45a5ba6eb13.jpg,High grade serous cystadenocarcinoma
1454_JPG.rf.62774966aefe4327db7febfcafc9cfbb.jpg,High grade serous cystadenocarcinoma
1455_JPG.rf.c39143616f6c3a068d84f12352d50bdc.jpg,High grade serous cystadenocarcinoma
1456_JPG.rf.489bdeb40459291c25ef313f9478f29d.jpg,High grade serous cystadenocarcinoma
1457_JPG.rf.2c7d8d039c42e2937690213c8fc38608.jpg,High grade serous cystadenocarcinoma
1458_JPG.rf.e2913f28a226a5cda302face1d0e23e6.jpg,High grade serous cystadenocarcinoma
1459_JPG.rf.391119e776d1286fcf38f5adbd26086d.jpg,High grade serous cystadenocarcinoma
1460_JPG.rf.015b8c8c3dbaee50121c5eb8a2e5c291.jpg,High grade serous cystadenocarcinoma
1461_JPG.rf.ecea180b5bad8cd23ba8e77487ef320f.jpg,High grade serous cystadenocarcinoma
1462_JPG.rf.9fd85b0f368e5a364e76bd3070ba2e4d.jpg,High grade serous cystadenocarcinoma
1463_JPG.rf.d4f523dd735db6a43d7f73cfbf495acb.jpg,High grade serous cystadenocarcinoma
1464_JPG.rf.a887155692d43a4bd031e3230992a408.jpg,High grade serous cystadenocarcinoma
1465.jpg,Polycystic ovary syndrome
1466.jpg,Polycystic ovary syndrome
1467.jpg,Polycystic ovary syndrome
1468.jpg,Polycystic ovary syndrome
1469.jpg,Polycystic ovary syndrome
1470.jpg,Polycystic ovary syndrome
1471.jpg,Polycystic ovary syndrome
1472.jpg,Polycystic ovary syndrome
1473.jpg,Polycystic ovary syndrome
1474.jpg,Polycystic ovary syndrome
1475.jpg,Polycystic ovary syndrome
1476.jpg,Polycystic ovary syndrome
1477.jpg,Polycystic ovary syndrome
1478.jpg,Polycystic ovary syndrome
1479.jpg,Polycystic ovary syndrome
1480.jpg,Polycystic ovary syndrome
1481.jpg,Polycystic ovary syndrome
1482.jpg,Polycystic ovary syndrome
1483.jpg,Polycystic ovary syndrome
1484.jpg,Polycystic ovary syndrome
1485.jpg,Polycystic ovary syndrome
1486.jpg,Polycystic ovary syndrome
1487.jpg,Polycystic ovary syndrome
1488.jpg,Polycystic ovary syndrome
1489.jpg,Polycystic ovary syndrome
1490.jpg,Polycystic ovary syndrome
1491.jpg,Polycystic ovary syndrome
1492.jpg,Polycystic ovary syndrome
1493.jpg,Polycystic ovary syndrome
1494.jpg,Polycystic ovary syndrome
1495.jpg,Polycystic ovary syndrome
1496.jpg,Polycystic ovary syndrome
1497.jpg,Polycystic ovary syndrome
1498.jpg,Polycystic ovary syndrome
1499.jpg,Polycystic ovary syndrome
1500.jpg,Polycystic ovary syndrome
1501.jpg,Polycystic ovary syndrome
1502.jpg,Polycystic ovary syndrome
1503.jpg,Polycystic ovary syndrome
1504.jpg,Polycystic ovary syndrome
1505.jpg,Polycystic ovary syndrome
1506.jpg,Polycystic ovary syndrome
1507.jpg,Polycystic ovary syndrome
1508.jpg,Polycystic ovary syndrome
1509.jpg,Polycystic ovary syndrome
1510.jpg,Polycystic ovary syndrome
1511.jpg,Polycystic ovary syndrome
1512.jpg,Polycystic ovary syndrome
1513.jpg,Polycystic ovary syndrome
1514.jpg,Polycystic ovary syndrome
1515.jpg,Polycystic ovary syndrome
1516.jpg,Polycystic ovary syndrome
1517.jpg,Polycystic ovary syndrome
1518.jpg,Polycystic ovary syndrome
1519.jpg,Polycystic ovary syndrome
1520.jpg,Polycystic ovary syndrome
1521.jpg,Polycystic ovary syndrome
1522.jpg,Polycystic ovary syndrome
1523.jpg,Polycystic ovary syndrome
1524.jpg,Polycystic ovary syndrome
1525.jpg,Polycystic ovary syndrome
1526.jpg,Polycystic ovary syndrome
1527.jpg,Polycystic ovary syndrome
1528.jpg,Polycystic ovary syndrome
1529.jpg,Polycystic ovary syndrome
1530.jpg,Polycystic ovary syndrome
1531.jpg,Polycystic ovary syndrome
1532.jpg,Polycystic ovary syndrome
1533.jpg,Polycystic ovary syndrome
1534.jpg,Polycystic ovary syndrome
1535.jpg,Polycystic ovary syndrome
1536.jpg,Polycystic ovary syndrome
1537.jpg,Polycystic ovary syndrome
1538.jpg,Polycystic ovary syndrome
1539.jpg,Polycystic ovary syndrome
1540.jpg,Polycystic ovary syndrome
1541.jpg,Polycystic ovary syndrome
1542.jpg,Polycystic ovary syndrome
1543.jpg,Polycystic ovary syndrome
1544.jpg,Polycystic ovary syndrome
1545.jpg,Polycystic ovary syndrome
1546.jpg,Polycystic ovary syndrome
1547.jpg,Polycystic ovary syndrome
1548.jpg,Polycystic ovary syndrome
1549.jpg,Polycystic ovary syndrome
1550.jpg,Polycystic ovary syndrome
1551.jpg,Polycystic ovary syndrome
1552.jpg,Polycystic ovary syndrome
1553.jpg,Polycystic ovary syndrome
1554.jpg,Polycystic ovary syndrome
1555.jpg,Polycystic ovary syndrome
1556.jpg,Polycystic ovary syndrome
1557.jpg,Polycystic ovary syndrome
1558.jpg,Polycystic ovary syndrome
1559.jpg,Polycystic ovary syndrome
1560.jpg,Polycystic ovary syndrome
1561.jpg,Polycystic ovary syndrome
1562.jpg,Polycystic ovary syndrome
1563.jpg,Polycystic ovary syndrome
1564.jpg,Polycystic ovary syndrome
1565.jpg,Polycystic ovary syndrome
1566.jpg,Polycystic ovary syndrome
1567.jpg,Polycystic ovary syndrome
1568.jpg,Polycystic ovary syndrome
1569.jpg,Polycystic ovary syndrome
1570.jpg,Clean
1571.jpg,Clean
1572.jpg,Clean
1573.jpg,Clean
1574.jpg,Clean
1575.jpg,Clean
1576.jpg,Clean
1577.jpg,Clean
1578.jpg,Clean
1579.jpg,Clean
1580.jpg,Clean
1581.jpg,Clean
1582.jpg,Clean
1583.jpg,Clean
1584.jpg,Clean
1585.jpg,Clean
1586.jpg,Clean
1587.jpg,Clean
1588.jpg,Clean
1589.jpg,Clean
1590.jpg,Clean
1591.jpg,Clean
1592.jpg,Clean
1593.jpg,Clean
1594.jpg,Clean
1595.jpg,Clean
1596.jpg,Clean
1597.jpg,Clean
1598.jpg,Clean
1599.jpg,Clean
1600.jpg,Clean
1601.jpg,Clean
1602.jpg,Clean
1603.jpg,Clean
1604.jpg,Clean
1605.jpg,Clean
1606.jpg,Clean
1607.jpg,Clean
1608.jpg,Clean
1609.jpg,Clean
1610.jpg,Clean
1611.jpg,Clean
1612.jpg,Clean
1613.jpg,Clean
1614.jpg,Clean
1615.jpg,Clean
1616.jpg,Clean
1617.jpg,Clean
1618.jpg,Clean
1619.jpg,Clean
1620.jpg,Clean
1621.jpg,Clean
1622.jpg,Clean
1623.jpg,Clean
1624.jpg,Clean
1625.jpg,Clean
1626.jpg,Clean
1627.jpg,Clean
1628.jpg,Clean
1629.jpg,Clean
1630.jpg,Clean
1631.jpg,Clean
1632.jpg,Clean
1633.jpg,Clean
1634.jpg,Clean
1635.jpg,Clean
1636.jpg,Clean
1637.jpg,Clean
1638.jpg,Clean
1639.jpg,Clean
1640.jpg,Clean
1641.jpg,Clean
1642.jpg,Clean
1643.jpg,Clean
1644.jpg,Clean
1645.jpg,Clean
1646.jpg,Clean
1647.jpg,Clean
1648.jpg,Clean
1649.jpg,Clean
1650.jpg,Clean
1651.jpg,Clean
1652.jpg,Clean
1653.jpg,Clean
1654.jpg,Clean
1655.jpg,Clean
1656.jpg,Clean
1657.jpg,Clean
1658.jpg,Clean
1659.jpg,Clean
1660.jpg,Clean
1661.jpg,Clean
1662.jpg,Clean
1663.jpg,Clean
1664.jpg,Clean
1665.jpg,Clean
1666.jpg,Clean
1667.jpg,Clean
1668.jpg,Clean
1669.jpg,Clean
